x y vx vy mass charge
1.76455 1.0316 -0.00104093 -0.0050808 1 0.02
-0.831742 -1.64744 0.000899852 0.00201762 1 0.02
-0.310146 -2.54124 -0.00070429 -0.00145744 1 0.02
1.24762 1.92816 0.00326638 -8.37092e-05 1 0.02
3.84081 2.82032 -0.000632985 -0.00329421 1 0.02
0.216746 -7.02201 -0.00252919 -0.00251404 1 0.02
5.93064 -0.762932 -0.00656041 -0.000116504 1 0.02
6.45876 -1.65777 -0.00101072 0.00205254 1 0.02
7.51146 -3.45497 0.000997385 0.000794498 1 0.02
8.03423 -2.55881 0.00236783 -0.000718706 1 0.02
6.46416 -3.44964 0.000431169 0.00228097 1 0.02
8.55551 -1.66463 -0.0013768 0.00509038 1 0.02
9.61294 -1.66462 -0.00269939 0.000535315 1 0.02
10.6644 3.73482 -0.00144998 -0.00148522 1 0.02
14.4508 1.03744 0.0043702 0.00287627 1 0.02
16.6909 2.87398 -0.000598057 0.00154951 1 0.02
-12.9822 -8.02606 -0.00472958 -0.000456074 1 0.02
-14.61 -5.31506 0.00253917 -0.00256432 1 0.02
-13.4809 -1.67062 -0.00122067 -0.00264075 1 0.02
-15.1299 1.04243 -0.00275683 0.00129885 1 0.02
-11.8628 -2.56574 0.00135153 -0.00448972 1 0.02
-11.8526 1.03284 0.00291101 0.00159445 1 0.02
-10.249 0.132135 -2.24427e-05 0.000479972 1 0.02
-8.65682 1.03081 -0.00206126 -0.00154726 1 0.02
-9.7151 1.02992 0.00379435 -0.000651089 1 0.02
-6.55622 -0.762302 -0.000121312 0.000402283 1 0.02
0.727672 -2.54288 0.00383654 0.0026603 1 0.02
0.21041 0.137326 -0.000784961 0.000156463 1 0.02
0.724705 4.61334 0.00334842 -0.00093115 1 0.02
3.84585 -0.756524 -0.00355235 -0.00249952 1 0.02
4.88306 1.03041 0.00221439 -0.000921711 1 0.02
4.88341 2.82411 -0.00347417 0.00124524 1 0.02
4.89505 -2.54933 0.00333049 -0.00259193 1 0.02
5.93735 -2.55161 -0.00107384 -0.000596266 1 0.02
7.52178 -5.25156 0.00425725 0.00306317 1 0.02
9.6232 -3.46314 0.00470215 -0.00239997 1 0.02
11.1989 1.03429 -0.000666117 0.00443629 1 0.02
12.8125 3.74255 -0.00786502 -0.00200883 1 0.02
13.8951 0.134736 0.00132027 -0.00169008 1 0.02
13.4504 -8.04369 0.00431839 0.000855164 1 0.02
13.9445 -5.28844 0.00241512 0.000152335 1 0.02
-14.0579 6.46538 -6.76652e-05 -0.000996027 1 0.02
-14.5822 1.95363 -0.00336712 -0.000174247 1 0.02
-15.1845 -6.23962 -0.00682231 -0.000848904 1 0.02
-12.9391 2.83983 3.754e-05 0.00145239 1 0.02
-12.9501 -4.38474 0.000883587 -0.00264102 1 0.02
-14.5772 0.135904 -0.00218072 0.00162278 1 0.02
-11.8556 -0.765529 -0.00240309 0.00578058 1 0.02
-5.51109 -0.761397 -0.00030939 -0.00413887 1 0.02
-6.03669 -1.65694 -0.00426883 0.000530109 1 0.02
-2.39146 -0.755888 -0.000102708 -0.0024806 1 0.02
-3.948 1.92325 -0.00158189 0.00278402 1 0.02
-1.86794 0.135277 -0.00188829 -0.00122067 1 0.02
3.32304 0.137045 0.00321618 0.000701922 1 0.02
3.32108 1.92625 -0.000218437 0.00171021 1 0.02
4.36533 0.135291 -0.00362598 -0.000203701 1 0.02
5.41133 -1.65478 -0.00374264 -0.00679696 1 0.02
5.94252 -4.34245 0.000569541 -0.00385553 1 0.02
4.36156 1.92806 -0.000776599 -0.00694123 1 0.02
9.07956 -0.766945 0.00506772 -0.00222389 1 0.02
9.08755 -2.56188 0.000664199 0.00273453 1 0.02
8.03022 -0.762475 -0.00342004 -0.000672443 1 0.02
14.4375 -0.774742 0.00426349 0.00182928 1 0.02
12.2793 -2.57668 -0.000860334 -0.00106291 1 0.02
16.1341 1.93621 -0.00291157 -0.000508636 1 0.02
15.5784 4.70642 0.00184043 -0.00125609 1 0.02
-15.153 2.8679 -0.00585863 0.00391979 1 0.02
-14.039 2.85606 -0.00279631 0.000336835 1 0.02
-15.7015 0.149604 0.000671827 -0.000645557 1 0.02
-11.4042 11.0588 -0.00584094 -0.0046769 1 0.02
-11.8614 4.63722 -0.00122426 6.5207e-05 1 0.02
-13.4798 0.139897 0.000662461 -0.0011059 1 0.02
-12.9361 -0.763586 0.00214605 -0.00307556 1 0.02
-9.72067 2.82486 -0.000257051 0.000408252 1 0.02
-4.99244 0.133045 0.00164425 0.00335699 1 0.02
0.210515 -1.64606 -1.26021e-05 0.00495415 1 0.02
1.76514 2.82343 -0.00176603 -0.00165616 1 0.02
2.28531 0.136463 -0.00316565 -0.00046337 1 0.02
2.80237 2.82267 -0.00343409 0.00112942 1 0.02
1.24299 5.5156 -0.00191009 0.00106274 1 0.02
3.32284 3.72099 0.00503879 0.00050416 1 0.02
4.36039 3.72031 0.00272015 -0.00408392 1 0.02
5.40578 1.92674 -0.00477533 0.00132183 1 0.02
6.44904 1.9308 0.00177849 -0.00699635 1 0.02
6.9795 -0.760339 -0.00493529 0.00167747 1 0.02
7.49922 0.133688 -0.00301491 0.000804571 1 0.02
8.5657 -3.45837 0.002297 0.00153918 1 0.02
11.1973 2.83498 -0.00226135 -0.0007079 1 0.02
11.7427 -1.67176 0.000735546 -0.00325743 1 0.02
15.6264 -4.40642 -0.000274643 -0.00320792 1 0.02
15.5698 2.85558 -0.00749497 -0.0032524 1 0.02
-14.0534 -6.20881 0.00228467 -0.00553982 1 0.02
-15.686 1.95046 0.0067021 0.00152534 1 0.02
-16.3023 -4.38327 -0.00464841 -0.000495329 1 0.02
-12.3917 1.93731 0.00151133 -0.00117258 1 0.02
-13.4861 3.74559 -0.000437192 -0.00146225 1 0.02
-12.3914 0.136828 -0.00252529 0.0031994 1 0.02
-10.7831 2.83079 -0.00317166 0.000399818 1 0.02
-8.12952 1.92735 0.000982281 0.00285641 1 0.02
-4.9865 -1.65177 0.000528276 -0.00240334 1 0.02
-2.90877 0.135135 0.00123761 0.0030921 1 0.02
-2.90885 1.92142 -0.00531163 -0.00248394 1 0.02
1.24853 0.138207 0.000891679 -0.000621148 1 0.02
0.203059 5.51048 -0.000832669 -0.0010068 1 0.02
2.28129 3.71805 -0.00163712 -0.000203768 1 0.02
2.28496 1.92711 -0.000644223 0.00349343 1 0.02
5.92759 2.82757 -0.00524382 -0.00215515 1 0.02
5.92611 1.02913 0.00121949 -0.00186079 1 0.02
7.50743 -1.65946 -0.000800962 0.00523109 1 0.02
9.07214 1.03026 0.00196294 0.000266208 1 0.02
8.55116 0.133681 -0.00243622 0.000478055 1 0.02
10.1306 2.82944 0.00392152 -0.00475925 1 0.02
13.3584 2.84089 0.00210754 -0.0020255 1 0.02
15.6069 -2.56337 0.00190838 -0.000952091 1 0.02
15.056 -3.47946 -0.00158895 0.000155899 1 0.02
16.7009 0.99958 -0.000514812 0.00269205 1 0.02
-13.0149 10.1283 -0.00269984 0.00540541 1 0.02
-15.7054 -1.69035 -0.00704373 0.00245123 1 0.02
-11.3266 5.54071 -0.00111102 -0.00111575 1 0.02
-11.8556 2.83505 -0.00441571 -0.000523009 1 0.02
-10.7808 1.02968 0.00253272 0.000915272 1 0.02
-7.62194 6.42938 -0.00511544 -0.000255462 1 0.02
-7.60506 1.02922 -0.00505094 0.00139813 1 0.02
-7.08019 1.92533 0.00267922 0.00286514 1 0.02
-6.03473 0.133271 -0.00598614 -0.00222851 1 0.02
-0.8279 0.136663 -0.00446465 0.00355072 1 0.02
1.24091 3.71785 -0.000434087 -0.000636292 1 0.02
-0.313727 2.81841 -0.00238642 0.00126945 1 0.02
-3.42763 1.02955 -0.00313605 0.00253686 1 0.02
-0.315474 4.61427 -0.000495732 0.00323494 1 0.02
1.76311 4.61745 -0.00292258 -0.00191736 1 0.02
-0.836534 5.51324 0.00348596 0.00340767 1 0.02
6.97205 1.03402 -0.0020043 0.00181887 1 0.02
6.45085 0.133745 0.00186175 0.00151923 1 0.02
8.02012 2.83149 0.000620491 1.28592e-05 1 0.02
9.07247 2.83098 0.00112334 -0.000449669 1 0.02
9.60009 1.93181 -0.00508256 -0.000898856 1 0.02
13.3524 -0.775961 -0.001249 0.00156535 1 0.02
12.2716 1.03323 -0.00057658 0.00208106 1 0.02
15.6636 -6.17068 0.00418823 -0.000186827 1 0.02
13.9046 5.56536 -0.000495894 0.0017616 1 0.02
-14.0861 8.29826 -0.00625271 -1.87135e-05 1 0.02
-14.5827 -3.48854 0.00395066 0.000885565 1 0.02
-12.4458 9.20422 0.0016738 0.00178962 1 0.02
-13.4855 1.94522 -0.000461856 -0.00440608 1 0.02
-12.9404 4.64566 -0.000955318 0.00439352 1 0.02
-4.47088 2.81909 -0.000207619 -2.0849e-05 1 0.02
-10.2473 1.92866 -0.00457951 -0.00208773 1 0.02
-8.13492 3.72317 0.000216939 -0.00314213 1 0.02
-5.51251 1.02966 0.00134746 0.0012 1 0.02
-2.38401 1.02593 -0.00311318 0.00404812 1 0.02
0.20944 1.92605 5.49984e-05 -0.00236762 1 0.02
-1.34741 1.02854 -0.00149062 -0.00327368 1 0.02
-0.832565 3.71497 0.000396331 0.000438047 1 0.02
0.204485 3.71759 0.000460531 -0.000623066 1 0.02
0.72472 2.82187 0.000806801 -0.000642137 1 0.02
1.7609 6.41873 0.00169009 0.000822715 1 0.02
5.40294 3.7251 0.000265164 -0.000414727 1 0.02
8.02048 1.03254 -0.00303224 -0.00218818 1 0.02
6.44898 3.72719 -0.00303875 -0.0028605 1 0.02
10.1325 1.02872 -7.20131e-05 0.00364331 1 0.02
12.8108 0.135735 0.000547182 0.00108564 1 0.02
12.2705 4.64246 0.000291963 -0.00603709 1 0.02
13.907 3.74844 0.00149101 -0.000662026 1 0.02
14.4568 4.66298 -0.00268451 0.00209273 1 0.02
15.5787 1.01649 -0.00234423 -0.0030587 1 0.02
-16.2781 -2.61153 0.00233668 0.000576931 1 0.02
-15.7516 7.37007 -0.000484555 0.00178613 1 0.02
-9.73602 6.43954 0.00530134 0.00296656 1 0.02
-11.3161 1.93212 -0.00225413 -0.00235732 1 0.02
-10.2522 3.73056 0.00417682 -0.00125758 1 0.02
-9.19213 3.72325 -0.00143694 -0.00127001 1 0.02
-8.65775 2.82482 0.00245029 -0.00725668 1 0.02
-6.03418 1.923 0.00136263 -0.000863462 1 0.02
-6.5566 1.02945 0.000597575 0.00383524 1 0.02
-4.46881 1.02774 -0.000228369 -0.00170956 1 0.02
-1.86828 1.92337 -0.00171196 1.127e-05 1 0.02
0.729725 1.03235 -0.000239587 0.00434703 1 0.02
-0.307165 1.03246 0.001228 -0.000712853 1 0.02
-1.35481 4.61164 -0.00166427 -0.00197344 1 0.02
2.80108 6.42009 0.00146679 0.00226573 1 0.02
4.88353 4.62328 0.000569457 -0.00503124 1 0.02
2.28004 5.51938 0.00150044 -0.00659509 1 0.02
6.97237 2.83085 -0.00361878 -0.00116472 1 0.02
7.49534 1.9323 0.00254048 0.00325207 1 0.02
12.818 5.55428 0.00151123 -0.000620928 1 0.02
12.2703 2.83854 -0.00129045 -0.00165242 1 0.02
11.1955 4.63748 0.0040327 0.000651712 1 0.02
15.0304 7.38933 0.00353143 -0.00292621 1 0.02
12.8105 1.93788 0.00424541 -0.0012429 1 0.02
15.5271 -0.776619 -0.00297713 0.00266737 1 0.02
-13.0099 -9.88121 0.000519295 0.0036724 1 0.02
-14.6294 9.28359 0.000437302 -0.000367366 1 0.02
-14.0252 -0.767495 -0.00104376 -0.00276684 1 0.02
-15.2017 6.42366 0.000852623 0.0043134 1 0.02
-12.9377 1.03866 -0.00647969 0.00226636 1 0.02
-8.14198 5.52755 -0.00150624 -0.00133857 1 0.02
-7.61335 4.62326 0.00321466 -0.00191293 1 0.02
-5.5145 2.81994 0.00500448 -0.000349908 1 0.02
-4.99022 1.92386 -0.000614383 0.00102715 1 0.02
-2.39082 2.81914 0.00299799 0.00409471 1 0.02
-0.829523 1.92465 0.00269436 0.000472979 1 0.02
-1.8717 3.71428 0.00192999 -0.00295659 1 0.02
-3.95513 3.71719 0.000659441 0.000907135 1 0.02
-2.39003 4.61157 0.00241085 -0.00264159 1 0.02
0.719307 6.41634 0.00435428 -0.00068491 1 0.02
3.31925 5.52148 -0.000460514 -0.0035049 1 0.02
2.80242 4.62057 -0.00230593 0.00306549 1 0.02
7.49794 3.73115 0.000541794 0.00137255 1 0.02
8.54756 3.72985 -0.00281955 -0.00296537 1 0.02
9.60471 3.72996 -0.00194905 0.00221717 1 0.02
8.54695 1.92857 0.00434602 -0.000291209 1 0.02
11.2117 6.45528 -0.00423606 0.00101042 1 0.02
11.7335 1.93527 -0.00195156 0.0026343 1 0.02
13.3564 1.04028 0.000733902 0.000612948 1 0.02
17.2542 1.93925 -0.0014849 0.00314391 1 0.02
-16.3023 2.83354 -0.0042488 -1.48415e-05 1 0.02
-14.5862 5.55459 0.00300199 0.00543161 1 0.02
-14.6368 7.36541 -0.000168217 -0.00343734 1 0.02
-11.924 10.1289 -0.00209325 0.00357727 1 0.02
-10.273 7.35232 0.0053767 -0.00491136 1 0.02
-8.15911 7.34323 0.000551349 -0.000461166 1 0.02
-8.6666 4.6252 0.000402108 -0.00199848 1 0.02
-7.60462 2.82516 -0.00238761 0.0043696 1 0.02
-4.99287 3.71494 0.00218257 -0.0010038 1 0.02
-5.00628 7.32278 -6.04688e-05 0.00141531 1 0.02
-4.48119 6.41778 0.00255557 -0.00266156 1 0.02
-3.43201 2.8192 0.00448448 0.00511941 1 0.02
-3.43578 6.4111 0.00180173 -0.00238777 1 0.02
-1.87546 5.51386 0.00343386 0.000876958 1 0.02
0.722035 8.22788 -0.000660728 0.00010239 1 0.02
1.24198 7.32316 -0.000185698 0.00162264 1 0.02
3.84102 4.62313 -0.00472637 0.000332851 1 0.02
4.36078 5.52301 0.002735 -0.00576639 1 0.02
10.1329 4.63853 -0.00261925 0.00144614 1 0.02
9.07678 4.63431 -0.00508209 2.65208e-05 1 0.02
12.2748 -0.770063 -0.00105952 -0.00194734 1 0.02
10.6726 5.54362 -0.00404179 0.00545083 1 0.02
13.3563 4.64719 -0.000130188 0.00479946 1 0.02
13.3629 6.47406 -0.00212895 0.00365091 1 0.02
11.7728 9.21667 -0.00500358 0.00131107 1 0.02
-15.7492 3.77423 0.00430379 0.0036705 1 0.02
-9.20039 5.52897 -0.00141362 -0.00187131 1 0.02
-14.6072 3.76853 -0.00142764 0.00146229 1 0.02
-10.2608 5.5374 -0.00189221 -0.000471007 1 0.02
-11.3222 3.73457 0.000679944 0.00862323 1 0.02
-6.56393 4.61885 -0.00343233 0.00292641 1 0.02
-7.08629 3.72271 -0.00172094 -0.00304082 1 0.02
-6.55849 2.82244 -0.000468187 -0.00416403 1 0.02
-4.99935 5.51727 -0.00392422 0.00283677 1 0.02
-3.96244 7.31674 0.00440108 0.00350826 1 0.02
-3.43191 4.61144 -0.000442828 -0.0042332 1 0.02
-2.91169 3.71511 -0.00289791 0.000809135 1 0.02
-2.91902 7.31865 -0.00487417 0.00500311 1 0.02
-1.36177 8.22235 -0.00158987 -0.00158867 1 0.02
-0.317265 6.41395 -0.000555112 0.000640939 1 0.02
2.28114 7.32348 -0.00208176 0.00471834 1 0.02
0.201995 7.318 -0.00185431 -0.00238271 1 0.02
6.97302 4.62781 -0.00287712 -0.00182031 1 0.02
8.54999 5.53624 -0.00430628 -0.000404909 1 0.02
8.02308 4.63176 0.00435578 -0.00196398 1 0.02
14.4646 2.84685 0.00261659 0.00623899 1 0.02
11.7355 3.7388 0.00221579 0.00488685 1 0.02
10.6603 1.92931 0.00395166 -0.00309334 1 0.02
11.228 8.28636 -0.000383666 -0.00111199 1 0.02
14.9941 0.13147 0.00451201 0.000617156 1 0.02
-13.4894 5.55408 2.89423e-05 -0.000943327 1 0.02
-15.1857 4.68743 0.00185679 0.00187058 1 0.02
-10.7899 4.63417 -0.000975334 0.00284442 1 0.02
-9.72554 4.62831 -0.00150192 0.00126141 1 0.02
-7.10456 7.33367 -0.000439406 -0.00299088 1 0.02
-7.09268 5.52067 6.8574e-05 -0.00153184 1 0.02
-6.03832 3.71933 0.00247411 0.00442879 1 0.02
-5.51627 4.61519 -0.00190976 0.00164132 1 0.02
-4.4766 4.61567 -0.00138594 -0.00133678 1 0.02
-5.01521 9.13734 0.00346855 -0.00124558 1 0.02
-1.35169 2.81898 -0.00100141 -0.00230757 1 0.02
-1.87863 7.31697 0.00434029 -0.00331785 1 0.02
-2.39863 6.41452 0.00190981 -0.000587285 1 0.02
2.28427 9.14024 0.000670596 -0.00464193 1 0.02
-1.35772 6.41268 -0.00568324 -0.000872155 1 0.02
1.76014 10.0528 0.00442373 0.0021853 1 0.02
4.37062 9.14835 0.0049015 -0.00115722 1 0.02
3.32215 7.32617 -0.00169946 0.00131332 1 0.02
3.84093 6.42377 -0.00345387 0.000679568 1 0.02
6.45059 5.5312 0.000808421 -0.00102824 1 0.02
7.49826 5.53056 0.00237636 0.00163781 1 0.02
9.11634 10.1011 -0.00334301 0.00213847 1 0.02
16.1332 3.79161 -0.00192778 0.00316955 1 0.02
15.6028 8.31824 -9.04733e-05 -0.000173 1 0.02
13.3999 10.2023 -0.0022445 -0.00306467 1 0.02
-13.6155 11.0295 0.00409059 -0.00277365 1 0.02
-11.3622 9.19861 0.00231131 0.000951982 1 0.02
-11.8733 6.45235 0.000153987 -0.000943092 1 0.02
-8.67441 6.43422 -0.00373974 -0.00276286 1 0.02
-11.8893 8.28076 0.00209556 -0.00114628 1 0.02
-7.11898 9.15636 -0.000764918 -0.00186363 1 0.02
-6.6276 11.9155 0.00319057 -0.000315522 1 0.02
-6.58396 8.23934 0.000920173 -0.000196235 1 0.02
-5.03153 10.9691 0.00249856 -0.00432369 1 0.02
-5.52442 6.42098 -0.000905019 0.00340537 1 0.02
-3.95623 5.51263 -0.00079205 0.00407386 1 0.02
-2.91333 5.51078 0.00278114 -0.00561034 1 0.02
-0.838452 7.31569 0.00121089 -0.00227977 1 0.02
-3.44691 8.22278 0.00169913 0.00205119 1 0.02
0.199382 9.13493 0.00367517 0.000979297 1 0.02
3.86045 11.8964 0.00278706 0.00529057 1 0.02
1.762 8.2313 0.00144558 0.00422365 1 0.02
3.84455 8.23547 0.000585727 0.00293431 1 0.02
4.88481 6.42854 -0.000469223 -0.0015317 1 0.02
9.08256 6.44527 -0.0029599 0.00171654 1 0.02
10.1464 6.44837 0.00216733 0.00468966 1 0.02
9.63679 9.18589 -0.000531384 -0.00103894 1 0.02
10.1802 10.117 0.00277517 -0.00103647 1 0.02
11.2479 10.1351 -0.00363335 -0.00123181 1 0.02
13.9059 1.94159 -0.00199978 0.00397007 1 0.02
-10.8451 10.1189 -0.00206933 -0.00217736 1 0.02
-12.9556 6.46022 -0.00299649 0.00104855 1 0.02
-12.3964 3.73766 0.00114895 -0.00284948 1 0.02
-9.77883 10.1062 -0.00428331 -0.000818564 1 0.02
-7.6372 8.24861 1.42226e-05 -0.00151729 1 0.02
-8.17444 9.16652 -0.0040749 -0.00104413 1 0.02
-6.06627 9.14808 -0.00459808 0.00197289 1 0.02
-6.08185 10.9807 0.000545205 -0.00163893 1 0.02
-6.04502 5.52125 0.00704568 0.00135037 1 0.02
-3.97311 9.13296 -0.00156595 -0.00098962 1 0.02
-2.93724 10.9617 -0.00044057 0.00158497 1 0.02
-1.89343 10.9586 0.0041106 -0.00090738 1 0.02
-4.49031 8.2257 0.00642964 0.000215701 1 0.02
-2.92806 9.13164 0.00268926 -0.000341918 1 0.02
-3.45498 10.0484 0.00306708 0.00163923 1 0.02
3.85004 10.057 -0.000396209 0.00376817 1 0.02
2.8017 8.23186 0.00487334 -0.00248127 1 0.02
4.89813 10.0625 0.00504506 0.00178181 1 0.02
5.40921 7.33609 0.00495313 -0.00095474 1 0.02
9.60872 5.54062 0.000305166 0.00142398 1 0.02
6.97511 6.43572 0.00265632 0.00200339 1 0.02
11.7404 5.54708 0.000511522 0.00179923 1 0.02
14.4611 6.48531 0.00225473 -0.00429225 1 0.02
12.8527 9.24179 0.00133819 -0.00235318 1 0.02
14.0246 -8.97966 0.00335673 0.00122155 1 0.02
-11.9721 11.9986 0.00593763 -0.00412766 1 0.02
-13.5191 7.37594 -0.000669659 -0.000669355 1 0.02
-8.23088 12.8885 0.00385723 -0.000407792 1 0.02
-7.65634 10.0805 0.00445541 0.000914751 1 0.02
-9.74915 8.26341 -0.00219723 -0.00189313 1 0.02
-6.60238 10.0681 0.00519171 -0.000595057 1 0.02
-7.14223 10.9971 -0.00247224 0.00428417 1 0.02
-5.53526 8.23034 6.12473e-05 0.00650005 1 0.02
-3.98469 10.9655 0.00199826 -0.00388262 1 0.02
-6.0538 7.32628 -4.41674e-05 0.00140751 1 0.02
-1.37302 11.8781 -0.00186435 0.00142307 1 0.02
-0.852765 12.8075 -0.00692946 -3.66862e-05 1 0.02
5.93312 8.24736 -0.00559759 0.00180808 1 0.02
5.98951 13.7847 -0.00724548 0.00100528 1 0.02
-2.40345 8.22355 0.0047271 -0.00364388 1 0.02
7.54022 11.0089 -0.00308608 0.000291779 1 0.02
4.39508 12.832 0.00200174 0.00146708 1 0.02
4.89082 8.23934 0.00277916 0.000779095 1 0.02
5.92552 4.62679 -0.00250922 -0.00346829 1 0.02
8.03456 8.25763 0.00558935 0.0031536 1 0.02
10.158 8.27438 0.00176751 -0.00631087 1 0.02
8.572 9.17555 0.00315381 -0.000713894 1 0.02
16.7363 -2.54584 0.00533941 -0.00400835 1 0.02
10.6837 7.36588 -0.000853759 -0.00604553 1 0.02
14.9979 5.58475 -0.000329818 -0.000934224 1 0.02
-12.4012 5.5459 -0.00191033 0.00303499 1 0.02
-9.81152 11.9767 0.00241539 -0.00282701 1 0.02
-10.8021 6.44595 0.0025581 -0.00330921 1 0.02
-8.71266 10.0956 0.000985235 0.00360903 1 0.02
-8.74632 11.9559 -0.00107999 0.00334148 1 0.02
-5.54935 10.0546 -0.00382661 0.000256151 1 0.02
-4.51997 11.891 0.000663109 0.00231967 1 0.02
-11.4697 12.9519 0.000415406 -0.00258669 1 0.02
-2.4217 11.8816 -0.00280312 -0.000406401 1 0.02
-6.57241 6.42456 -0.0016725 0.00546949 1 0.02
-2.40932 10.0427 0.00257144 -0.00284322 1 0.02
-2.98322 14.6797 -0.00186006 -0.00330575 1 0.02
-1.8861 9.13 0.000276031 0.00329482 1 0.02
-0.320739 8.22325 0.0017836 -0.00166835 1 0.02
0.187159 14.6838 0.00267486 0.000261897 1 0.02
6.9841 8.25519 0.00183622 -0.00200694 1 0.02
5.93015 6.43101 0.0071389 -0.00115952 1 0.02
5.40339 5.52603 -0.00160319 0.00594774 1 0.02
8.558 7.35221 0.00116458 -0.00424609 1 0.02
8.02903 6.4401 -0.000153709 -0.000431852 1 0.02
8.08643 11.9409 0.00117952 -0.0014605 1 0.02
12.8783 11.162 -0.000143358 -0.00222859 1 0.02
9.66874 11.0399 0.00725646 0.00282569 1 0.02
13.92 7.39918 -0.00683847 -0.00272153 1 0.02
12.284 6.46182 -0.00507076 -0.00043189 1 0.02
-13.5438 9.21684 -0.00269213 0.000132873 1 0.02
-15.1866 8.31955 0.00118112 -0.00190458 1 0.02
-12.4231 7.37044 -0.00313388 0.000663625 1 0.02
-11.3442 7.35994 1.44603e-06 -0.00281874 1 0.02
-5.57318 11.9001 -0.00135005 0.00032905 1 0.02
-8.19653 11.0166 0.000902334 0.000404298 1 0.02
-5.69612 15.7059 0.000439695 0.00215371 1 0.02
-13.0689 12.0062 0.00510956 0.00233846 1 0.02
-2.43679 13.7412 -0.00833708 -0.00307017 1 0.02
-4.04155 14.682 -0.000729386 -0.00227001 1 0.02
-4.50088 10.0501 0.000589867 -0.00461899 1 0.02
-3.46992 11.8839 -0.00467057 -0.00478662 1 0.02
-0.849576 10.957 -0.00059063 -0.000140056 1 0.02
3.32576 9.1422 -0.000370375 -0.00438375 1 0.02
0.719863 10.0481 -0.000246748 -0.00168269 1 0.02
4.37785 10.9755 0.000274908 0.000798774 1 0.02
1.2423 9.13712 -9.90004e-05 -0.000716152 1 0.02
7.50346 7.34506 0.00177414 -0.00125867 1 0.02
5.96384 11.9155 -0.00250418 -0.000953182 1 0.02
7.51673 9.16995 0.00131162 -0.00183267 1 0.02
9.09509 8.26532 0.00221113 0.00257311 1 0.02
6.99853 10.082 0.00189104 -0.00191002 1 0.02
11.7547 7.3744 0.00492538 -0.00338653 1 0.02
12.2997 8.30151 -0.00212909 -0.000818021 1 0.02
12.8332 7.38569 -0.00572674 -0.0026033 1 0.02
-10.8155 8.26985 0.000565157 0.00142316 1 0.02
-9.21211 7.34341 -0.00089712 -0.00151568 1 0.02
-12.9781 8.29023 0.00109494 -0.00226224 1 0.02
-10.3266 11.0454 -0.000113085 0.000538791 1 0.02
-7.68442 11.9348 0.00280133 -0.000208613 1 0.02
-10.8866 11.9973 0.000229237 -0.000935627 1 0.02
-7.17293 12.867 0.0040355 0.000960083 1 0.02
-6.11517 12.8399 0.00255391 -0.000695112 1 0.02
-5.0578 12.8199 -0.00216045 -0.00367357 1 0.02
-0.322264 10.0444 0.00243081 0.0084848 1 0.02
-2.95217 12.8114 -0.00118281 -0.00339105 1 0.02
-4.00601 12.8129 0.00242424 0.000378786 1 0.02
-1.3692 10.042 0.00290807 0.000854572 1 0.02
1.24166 10.9661 -0.00431171 -0.00275103 1 0.02
4.91064 11.9053 0.00413437 -0.00236797 1 0.02
5.94562 10.0758 -0.00192224 -0.00285854 1 0.02
4.36466 7.32907 0.00204327 -0.00196716 1 0.02
7.5975 14.7537 -0.00492257 0.00425831 1 0.02
6.45491 7.34312 -0.000148602 -0.00613462 1 0.02
8.6634 14.8161 -0.0037256 -0.000668474 1 0.02
9.15974 11.965 -0.00129532 -0.00132918 1 0.02
14.4904 10.2328 -0.0018314 0.00236813 1 0.02
10.8142 12.9463 -0.00321936 0.00184088 1 0.02
15.0187 3.77007 0.00113995 0.00109376 1 0.02
13.9394 9.26333 -0.000826132 0.00111195 1 0.02
-10.2946 9.18539 0.0021318 -0.00321956 1 0.02
-9.25919 11.0296 0.00690331 -0.00153142 1 0.02
-4.13051 16.6108 -0.000618603 -0.00193787 1 0.02
-9.29798 12.9148 -0.00272754 0.00687358 1 0.02
-3.54802 15.6303 -0.000588791 -0.00324726 1 0.02
-8.69313 8.25713 0.000250249 -0.00323023 1 0.02
-7.71323 13.8403 0.00428745 0.00454642 1 0.02
-1.90399 12.8086 -0.00166909 -0.0083725 1 0.02
-4.54826 13.7469 -0.00162496 -0.000898861 1 0.02
2.28509 10.9699 0.0037515 0.00335521 1 0.02
0.195564 10.9638 -0.00306742 -0.00491381 1 0.02
1.24875 12.8153 0.00191825 0.00430337 1 0.02
2.80501 10.0524 0.00291493 -0.00188304 1 0.02
5.41442 9.15428 0.00246618 -0.0032729 1 0.02
1.76608 11.8901 0.000835674 -0.000442535 1 0.02
9.75158 14.835 -0.00484675 0.00126516 1 0.02
5.4478 12.8406 0.00185562 -0.00229513 1 0.02
6.46436 9.16359 0.00242721 0.00298574 1 0.02
9.62029 7.35663 -0.00136236 -0.00113142 1 0.02
7.12184 15.7247 -0.00511245 -0.00130358 1 0.02
8.05569 10.0919 -0.00231285 0.00184902 1 0.02
6.03613 15.6766 -0.000606321 -0.00118384 1 0.02
10.2386 11.9924 0.000734068 -0.00266067 1 0.02
15.0429 9.27371 0.00271904 -0.00165614 1 0.02
10.6993 9.19783 0.00171704 -0.000439513 1 0.02
-9.84392 13.9011 0.0030384 -0.00668753 1 0.02
0.710321 15.6356 -0.000195204 -0.00349782 1 0.02
-9.23239 9.18068 3.54675e-05 -0.00403312 1 0.02
0.17131 16.5838 -0.00129144 -0.00389818 1 0.02
